raw,processed,Sentimen
"OVO sering mengecewakan sekarang. Dari mulai OVO Point yang ga bisa dipakai transaksi di Giant, sekarang mau pakai voucher buat Swab Antigen malah ga bisa diakses akunnya. Padahal emergency.... Sekarang cuma bisa bengong di UGD RS, mau bayar ga bisa. Padahal bawa anak 3 orang. Kalau mau maintenance kasih PENGUMUMAN sebelumnya dong!!! Udah telpon CS nya dgn Pak N**a*, jawabannya standar.. ""mohon maaf atas ketidaknyamanannya... bla.. bla... “ Kapok... Kapok.. Kapok.... Tidak becus....",ovo mengecewakan mulai ovo point dipakai transaksi giant pakai voucher swab antigen diakses akunnya emergency bengong ugd rs bayar bawa anak orang maintenance pengumuman telpon cs pak jawabannya standar maaf atas ketidaknyamanannya bla bla kapok kapok kapok becus,
"Padahal apps nya bagus. Tpi selama habis update, ngelag habis. Pake samsung S10 + juga loading lama², kadang² mental sndiri. Mohon diperbaiki. Trimaksih",apps bagus habis update ngelag habis pakai samsung loading kadang mental diperbaiki trimaksih,
"Gegara salah pencet pin 3 x, trus akun keblokir, sdh telp call servise 150911 sampe abis pulsa 20rb srh tunggu 1 x 24 jam akan di konfirmasi via SMS , sdh lebih dari 1 x 24 jam blom jg di sms",gara-gara salah pencet pin terus akun keblokir telepon call servise habis pulsa ribu srh tunggu jam konfirmasi via sms jam sms,
"Awalnya dana membantu ,tapi ko skrg ribet ya...dr Ahir bulan Juli mau tf ga bisa"", katanya limit harian tidak mencukup perasaan saldo banyak. Setelah di upgrade malah jadi sistem sibuk..masa dr Ahir bulan smpe sekarang sistem sibuk mulu sih",awalnya dana membantu ribet ahir bulan juli tf katanya limit harian mencukup perasaan saldo upgrade jadi sistem sibuk masa ahir bulan sistem sibuk terus,
"Gua kecewa banget sebagai peguna linkajh, saya isi saldonya lewat atm ke aplikasi linkajh saldonya tidak masuk sama sama sekali dan saya hubungi pihak link dan cuma bilang suruh menunggu terus, dan saya sudah menunggu 3 hari saldo saya belum Masuk juga saya kecewa sekali.",kecewa banget peguna linkajh isi saldonya lewat atm aplikasi linkajh saldonya masuk hubungi pihak link bilang suruh menunggu terus menunggu saldo masuk kecewa,
"Kenapa saya topup ke alfamart/alfamidi selalu ""Pemakaian Batas Maksima"" dan transfer via bank lain ""eror perbaikan sistem"" padahal saya suka pakai Dana.Lama2 saya uinstall ini apk.",topup alfamaalfamidi pemakaian batas maksima transfer via bank eror perbaikan sistem suka pakai dana uinstall aplikasi,
Mantap bnget bro. Bsa isi pulsa kpan ja. Gk da potongan.... n bisa buat blanja tanpa batas minimal.. ini mah gabungan flash n debit...😆,mantap banget saudara laki-laki isi pulsa gak potongan blanja batas minimal mah gabungan flash debit,
"Aplikasinya sangat bermanfaat, yang belum download silahkan download, bisa bayar dengan gampang, untuk pembayaran gojek, beli pulsa data di mytelkomsel, pembayaran di tokopedia, blibli, pokoknya buruan download dan pasang deh aplikasi ini. Mantap",aplikasinya bermanfaat download silakan download bayar gampang untuk pembayaran gojek beli pulsa data mytelkomsel pembayaran tokopedia blibli pokoknya buruan download pasang deh aplikasi mantap,
"Maaf di kasi ini soalnya belakangan ini apknya lemot atau proses cek saldo updatenya terlalu lama dan saat pengiriman dana juga prosesnya kelamaan loading,,,tlong untuk segera di perbaiki,,trima kasih",maaf soalnya belakangan apknya lambat proses cek saldo updatenya pengiriman dana prosesnya kelamaan loading tlong untuk perbaiki terima kasih,
"Hallo pihak Dana,Tolong di perhatikan dan benar benardi perbaiki apliksinya,Lihat yang koment disini keluhan nya sesuai apa yg saya alami,Aplikasi habis kirim setelah itu,di buka aplikasinya cuma gambar putih saja di layar hp setelah itu out,gak bisa di buka,tolong yaa di perbaiki aplikasmu,sayang pemakainya sudah banyak pada mengeluh,ok thanks ya Dana🙏",halo pihak dana perhatikan benar benardi perbaiki apliksinya lihat komentar keluhan sesuai alami aplikasi habis kirim aplikasinya gambar putih layar handphone out ya perbaiki aplikasmu sayang pemakainya mengeluh ok terima kasih dana,
"bukanya mempermudah malah jadi mempersulit,top up langsung masuk cepet tapi buat transfer segala macem prosesnya sering gagal dan lambat",bukanya mempermudah jadi mempersulit top up langsung masuk cepat transfer prosesnya gagal lambat,
"Aplikasi terpayahhh, sistem sering erorr, ga bisa buat tf ke bank, ngisi kelengkapan profil berulang2 masih aja statusnya ga lengkap2 jd makin susah buat kirim, aplikasi aneh kaya di susah2in gitu biar saldonya di akun dana terus, biar jd pengguna, nyesel banget bikin, ini aja kepaksa karna job fee pembayaran lwt dana, sumpah nyesel bgt, aplikasi ga bisa di andelin, sistemnya buruk👎👎👎",aplikasi terpayah sistem erorr tf bank mengisi kelengkapan profil berulang statusnya lengkap jadi susah kirim aplikasi aneh kayak susah saldonya akun dana terus jadi pengguna menyesal banget kepaksa job fee pembayaran lewat dana sumpah menyesal banget aplikasi andelin sistemnya buruk,
"Email respon lambat,,, ditelp bot nya suruh lewat WA saja sedangkan nomer WA dana katanya antrian chat penuh seharian gak ada respon sama sekali... Katanya 24 jam,gmana pelayanan nya.",email respon lambat ditelp bot suruh lewat whatsapp nomer whatsapp dana katanya antrian chat penuh seharian respon katanya jam pelayanan,
"Aplikasi yang bagus yang pernah aku temui, penggunaannya sangat mudah dan tidak ribet sama sekali, fitur di aplikasi link aja juga sangat lengkap, dapat digunakan untuk membeli pulsa data, beli investasi, bayar tagihan, bayar grab food, bayar di buka lapak beli reksadana dan juga dapat digunakan untuk membayar asuransi. Semoga tetap dipertahakan dan ditingkatkan, link aja bagus👌",aplikasi bagus temui penggunaannya mudah ribet fitur aplikasi link lengkap digunakan untuk membeli pulsa data beli investasi bayar tagihan bayar grab food bayar lapak beli reksadana digunakan untuk membayar asuransi semoga tetap dipertahakan ditingkatkan link bagus,
"Ngecewain banget banget aplikasi ini.. saya mau ambil uang saya tapi suruh upgrade terus, giliran di upgrade ditolak terus padahal sudah sesuai, pulsa saya tidak masuk masuk di wa ngantri di telp di matiin di email no respon sampai sekarang !!!!",ngecewain banget banget aplikasi ambil uang suruh upgrade terus giliran upgrade ditolak terus sesuai pulsa masuk masuk whatsapp mengantri telepon matiin email no respon,
"Saya harap dana akan menjadi dompet digita top 1 indonesia, dan juga bisa menabah fitur wallet untuk uang Crypto, seperti Bitcoin,doge,dan koin""lainya tolong di kembamgkan lagi untuk hal ini",harap dana menjadi dompet digita top indonesia menabah fitur wallet untuk uang crypto bitcoin doge koin lainya kembamgkan untuk,
"Isi pulsa CUMA 100RB doang sih tp dari malam ke pagi ga masuk2. Komplain by Twitter, di dm oleh salah satu adminnya minta bukti transfer, okey sudah di kirim. Habis itu tdk ada tindak lanjut sama sekali. Maksudnya gmn sih?",isi pulsa ribu doang malam pagi masuk komplain by twitter dm salah satu adminnya meminta bukti transfer okey kirim habis tindak lanjut maksudnya gimana,
"Saya turunin dulu bintang nya ya,,yg tadi nya 4 skrg 2 dulu,karena makin lama aplikasi nya loading nya lama,kadang menu2 favorit gak muncul,harus tutup dan buka lagi. Aplikasu nya jane bagus,cuma loading nya yg rewel. Tlg di perbaiki lagi ya",turunin bintang aplikasi loading kadang menu favorit muncul tutup aplikasu jane bagus loading rewel perbaiki,
"Saya ngisi pulsa telkomsel, saldo dana udah dipotong tetapi pulsa tidak masuk, gimana sii, udah chat cs via wa dan d sruh nya k email. Tp blm ada tanggapan juga, saldo saya jga blm balik. Sebelumnya aman aja ngisi saldo d dana, baru ini saldo d potong tpi pulsa tdk masuk",mengisi pulsa telkomsel saldo dana dipotong pulsa masuk chat cs via whatsapp sruh email tanggapan saldo balik aman mengisi saldo dana saldo potong pulsa masuk,
"Saya nyesel download aplikasi OVO karena login nya yang repot padahal update sebelumnya loginnya cuma pake nomor telepon doang sama kode verifikasi tapi sekarang kenapa login nya harus pake repot mulai dari harus pake kode security, sama email pulak hadeh mending sediakan login pake meteode lain kek google,facebook,grab,toped,twitter dll. kenapa loginnya harus repot kek gitu😡😡😡😡😡",menyesal download aplikasi ovo login repot update loginnya pakai nomor telepon doang kode verifikasi login pakai repot mulai pakai kode security email hadeh lebih baik sediakan login pakai meteode kayak google facebook grab toped twitter dan lain-lain loginnya repot kayak,
"aplikasinya crash terus, gimana nih admin tolong perbaiki segera,saya top up semalam sampai sekarang belum bisa dibuka, selalu mental, padahal ram hp cukup, saya buka lewat pc juga crash terus, mohon segera diperbaiki,karena aplikasi ini dulunya sangat bagus sekali, rating tinggi, apalagi isinya menyangkut keuangan, sangat penting sekali. ditunggu kabar baiknya.",aplikasinya crash terus admin perbaiki top up semalam dibuka mental ram handphone cukup lewat pc crash terus diperbaiki aplikasi dulunya bagus rating tinggi isinya menyangkut keuangan penting ditunggu kabar sebaiknya,
"Pelayanan CUSTOMER SERVICE & TIM RESOLUSI DANA sangat lambat. Saya sangat kecewa, pengembalian Uang ke Saldo sdh lebih 5x24 Jam masih belum terselesaikan. Muncul lagi permasalahan GAGAL kirim Uang Via QRIS. Tolong di Ceck ID TIKET 8630040 dan ID TIKET 8719843. Saya sangat kecewa memakai DANA.",pelayanan customer service tim resolusi dana lambat kecewa pengembalian uang saldo jam terselesaikan muncul permasalahan gagal kirim uang via qris ceck id tiket id tiket kecewa memakai dana,
Akun saya di blokir karena salah memasukan pin... Jadi saya kesulitan untuk bertransaksi menggunakan link aja.. Mohon pihak link aja agar dapat mempermudah jika akun di blokir.,akun blokir salah memasukan pin jadi kesulitan untuk bertransaksi menggunakan link pihak link mempermudah akun blokir,
"Tranferan belum masuk kerekening padahal sudah berhasil.... Harus nunggu 2hari, sekrang ovo jadi gini.. Aplikasi tetangga aman aman saja tuh tranfer langsung masuk..",tranferan masuk kerekening berhasil menunggu ovo jadi aplikasi tetangga aman aman tranfer langsung masuk,
"Males udh ngemasukin sandi yg benar masih aja di salahin . mau ngubah lata sandi gabisa soalnya kartu masa tenggang . perbaiki bisa ganti sandi lewat email lah . ribet banget sih, masih ada uangnya 600ribu lo",malas udah ngemasukin sandi benar salahkan ngubah lata sandi tidak bisa soalnya kartu masa tenggang perbaiki ganti sandi lewat email ribet banget uangnya ribu,
Kak mohon tambahkan fitur cetak struk langsung ya kak. Sekalian perubahan total nominal pembayaran . Adain juga fitur top up Shopee dll,kak tambahkan fitur cetak struk langsung kak perubahan total nominal pembayaran mengadakan fitur top up shopee dan lain-lain,
"Tdk efektif dan tdk efisien sy hrs membutuhkan 2 hp android tuh scan barcode  ,, sangat membingunkan seharusnya aplikasi ini mempermudah pembayaran bukan malah mempersulit",efektif efisien membutuhkan handphone android scan barcode membingunkan aplikasi mempermudah pembayaran mempersulit,
"Kecewa dengan kualitas pelayanannya, upgrade akun selalu gagal karena kualitas foto dibilangnya kurang baik, padahal foto e-KTP sudah sangat jelas dan E-KTP juga masih terlihat bagus, sudah kirim email dan diminta kirim data2, sudah dikirim semua data2 yang di minta tetapi sampai saat ini masih belum ada solusi dan tindaklanjutnya. Tolong email saya di balas..sudah berhari2",kecewa kualitas pelayanannya upgrade akun gagal kualitas foto dibilangnya kurang baik foto ktp jelas ktp terlihat bagus kirim email diminta kirim data dikirim data meminta solusi tindaklanjutnya email balas berhari,
Tolong dong masak saya melalukan pengisian paket data tapi proses terus coba lapor tapi gak ada respon gak ada jalan keluarnya tolong dong di perbaiki kasiani kami sama aja kalian ngambil uang yg bukan hak kalian tolong perbaiki transaksi paket data nya agar tidak proses terus sudah 3 hari saya nunggu gak masuk juga,masak melalukan pengisian paket data proses terus coba lapor respon jalan keluarnya perbaiki kasiani mengambil uang hak perbaiki transaksi paket data proses terus menunggu masuk,
Makin lama makin lemot meskipun saya pasang di hp spek tinggi. Ada apa dengan apk DANA bisa selemot itu. Tolong perbaiki agar bisa nyaman seperti apk serupa OVO.,lambat pasang handphone spek tinggi aplikasi dana selemot perbaiki nyaman aplikasi ovo,
"setelah diupdate ke versi V.4.18.1 malah jadi lelet. fitur titik tiga (...)/semua jadi blank, saya jadi gak bisa bayar internet versi dulu nggak masalah kenapa tidak bisa dibuka, malah memaksa pelanggan ke versi baru yang lebih banyak bug. yang lama malah lebih Ok if it work. don't fix it !",diupdate versi jadi lambat fitur titik tiga jadi blank jadi bayar internet versi masalah dibuka memaksa pelanggan versi bug ok if work don fix,
"Saya sudah 1x24 jam beli paket data sama pulsa kok belom masuk ya,,, sudah chat ke customer nya tp masih belum masuk,,, biasanya gk gini ovo,,, sekarang kok lama ya ,,tolong benerin ya,,,",jam beli paket data pulsa masuk chat customer masuk gak ovo benerin,
Kok makin kesini link aja jdi lemot yah ga kaya biasanya cepet klo terima yg atau mau isi topup... Di pending samapai 2 hari.. Tolong di perbaiki dong ...,kesini link jadi lambat ya kayak cepat terima isi topup pending samapai perbaiki,
"aplikasi nya sulit di fahami & di apgret,,,kata nya klo sudah instal dana saldo dr main game langsung bisa masuk dan tarik tunai,,tp bukti nya gk ada & gak bisa tarik saldo aplikasi game, huhhh payah.",aplikasi sulit fahami apgret kata instal dana saldo main permainan langsung masuk tarik tunai bukti gak tarik saldo aplikasi permainan huh payah,
"Baru download rencana mau gabung di aplikasi dana,tapi mngecewakan,kluar sndri trs,bru login lgsung kluar sndri,hadeeeeeuuuhhhh",download rencana gabung aplikasi dana mngecewakan keluar terus login langsung keluar aduh,
Dana beberapa minggu ini kacaw.. Lemot bgt.. Jaringan bagus susah masuk. Kirim uang susah kacawww,dana minggu kacaw lambat banget jaringan bagus susah masuk kirim uang susah kacaw,
"Sudah berkali2 log in tetap nggak bisa, padahal kartu aktive otp nggak pernah nyampe Penyakit dana dari dulu begini Transaksi jadi tertunda... Mana rekenig ga bisa dirubah... Duitnya kmana ini kalau ganti kartu.",berkali log tetap kartu aktive otp penyakit dana transaksi jadi tertunda rekenig dirubah duitnya kemana ganti kartu,
"sekarang ovo udh gak jelas, udh kena cas adm pas topup di counter, trus kena potong adm lagi di apk ovo kita sendiri😶 bikin nyesek, mnding gua beralih ke apk sebelah,",ovo udah jelas udah kena cas adm pas topup counter terus kena potong adm aplikasi ovo menyesak mending beralih aplikasi sebelah,
"Oke aplikasi nya mudah di gunakan, bisa jualan pulsa , token listrik, paket data, dll. Apalagi kalau harganya di kurangin lagi 😍😍 bisa juga pembayaran di Axis net, lazada pokonya mantap, 😍",oke aplikasi mudah gunakan jualan pulsa token listrik paket data dan lain-lain harganya kurangi pembayaran axis net lazada pokoknya mantap,
"Sejauh ini saya nyaman dengan menggunakan layanan linkAja full service syariah. Mulai dari transaksi kirim uang, top up saldo, transaksi isi pulsa dan sedekahna Semoga semakin lebih maju selalu 😊",sejauh nyaman menggunakan layanan linkaja full service syariah mulai transaksi kirim uang top up saldo transaksi isi pulsa sedekahna semoga maju,
"2500 sekali tarik ke bank sangat gak worth... Biayanya sama dengan warung di kampung, untuk akun yg butuh perawatan pulsa untuk pengguna nya sangat tidak worth",tarik bank bernilai biayanya warung kampung untuk akun butuh perawatan pulsa untuk pengguna bernilai,
"mw tarik ke ATM aja susah!!! verifikasi bisa gagal... padahal sudah 3 x dilakukan lancar, yg ke 4 huffttt..... padahal yg mw d tarik uang sendiri, tapi susahnya minta ampun",now watching tarik atm susah verifikasi gagal dilakukan lancar hufft now watching tarik uang susahnya meminta ampun,
"Trasper lancar ,beli beli Ok semoga sukses selalu untuk Ling aja,,,, tapi maaf nih ko jadi ga bisa di buka nih ada apa yah..",trasper lancar beli beli ok semoga sukses untuk ling maaf jadi ya,
Awalnya aplikasi sakuku sgt membantu.. tp lama2 sering eror disaat dibutuhkan. Sampai skrg aplikasi sakuku tdk bs sy gunakan lg di hp saya. Alasannya disuruh instal ulang. Begitu instal ulang msh tetap eror tdk bs dibuka.,awalnya aplikasi sakuku membantu eror disaat dibutuhkan aplikasi sakuku gunakan handphone alasannya disuruh instal ulang instal ulang tetap eror dibuka,
